,vmax,mslp,type,lat,lon,time,season,stormid,ace,contained
34800,30.0,1004.0,TD,16.6,-88.4,1994-09-25 18:00:00,1994,AL081994,0.0,False
34801,30.0,1006.0,TD,16.6,-88.7,1994-09-26 00:00:00,1994,AL081994,0.0,False
34802,25.0,1007.0,TD,16.6,-88.9,1994-09-26 06:00:00,1994,AL081994,0.0,False
34803,25.0,1007.0,TD,16.5,-89.2,1994-09-26 12:00:00,1994,AL081994,0.0,False
34804,25.0,1007.0,TD,16.5,-89.5,1994-09-26 18:00:00,1994,AL081994,0.0,False
34805,30.0,1008.0,TD,13.8,-20.8,1994-09-27 12:00:00,1994,AL091994,0.0,False
34806,30.0,1008.0,TD,14.7,-20.9,1994-09-27 18:00:00,1994,AL091994,0.0,False
34807,30.0,1007.0,TD,15.2,-20.9,1994-09-28 00:00:00,1994,AL091994,0.0,False
34808,30.0,1008.0,TD,15.5,-21.1,1994-09-28 06:00:00,1994,AL091994,0.0,False
34809,30.0,1008.0,TD,15.9,-21.5,1994-09-28 12:00:00,1994,AL091994,0.0,False
34810,30.0,1008.0,TD,16.3,-21.9,1994-09-28 18:00:00,1994,AL091994,0.0,False
34811,25.0,1009.0,TD,16.5,-22.1,1994-09-29 00:00:00,1994,AL091994,0.0,False
34812,25.0,1007.0,TD,20.5,-86.0,1994-09-29 06:00:00,1994,AL101994,0.0,False
34813,25.0,1006.0,TD,21.0,-85.5,1994-09-29 12:00:00,1994,AL101994,0.0,False
34814,30.0,1006.0,TD,22.0,-85.0,1994-09-29 18:00:00,1994,AL101994,0.0,True
34815,30.0,1005.0,TD,22.3,-85.0,1994-09-30 00:00:00,1994,AL101994,0.0,True
34816,30.0,1004.0,TD,22.5,-85.2,1994-09-30 06:00:00,1994,AL101994,0.0,True
34817,30.0,1005.0,TD,23.0,-85.5,1994-09-30 12:00:00,1994,AL101994,0.0,True
34818,25.0,1006.0,TD,24.0,-86.0,1994-09-30 18:00:00,1994,AL101994,0.0,True
34819,30.0,1011.0,SD,22.7,-47.0,1994-11-02 00:00:00,1994,AL111994,0.0,False
34820,35.0,1010.0,SS,23.2,-47.7,1994-11-02 06:00:00,1994,AL111994,0.12250000000000001,False
34821,35.0,1009.0,SS,23.8,-48.2,1994-11-02 12:00:00,1994,AL111994,0.12250000000000001,False
34822,35.0,1008.0,SS,24.2,-48.9,1994-11-02 18:00:00,1994,AL111994,0.12250000000000001,False
34823,35.0,1008.0,SS,24.5,-49.9,1994-11-03 00:00:00,1994,AL111994,0.12250000000000001,False
34824,30.0,1008.0,SD,24.7,-50.7,1994-11-03 06:00:00,1994,AL111994,0.0,False
34825,30.0,1006.0,SD,25.0,-51.4,1994-11-03 12:00:00,1994,AL111994,0.0,False
34826,30.0,1005.0,TD,25.3,-52.2,1994-11-03 18:00:00,1994,AL111994,0.0,False
34827,35.0,1004.0,TS,26.0,-52.6,1994-11-04 00:00:00,1994,AL111994,0.12250000000000001,False
34828,40.0,1003.0,TS,26.7,-52.9,1994-11-04 06:00:00,1994,AL111994,0.16,False
34829,50.0,999.0,TS,27.3,-53.4,1994-11-04 12:00:00,1994,AL111994,0.25,False
34830,65.0,990.0,HU,28.1,-54.0,1994-11-04 18:00:00,1994,AL111994,0.42250000000000004,False
34831,65.0,987.0,HU,28.8,-54.6,1994-11-05 00:00:00,1994,AL111994,0.42250000000000004,False
34832,65.0,986.0,HU,29.4,-55.1,1994-11-05 06:00:00,1994,AL111994,0.42250000000000004,False
34833,70.0,984.0,HU,30.0,-55.7,1994-11-05 12:00:00,1994,AL111994,0.49000000000000005,False
34834,75.0,981.0,HU,30.6,-56.2,1994-11-05 18:00:00,1994,AL111994,0.5625,False
34835,75.0,980.0,HU,31.3,-56.7,1994-11-06 00:00:00,1994,AL111994,0.5625,False
34836,75.0,980.0,HU,32.0,-56.9,1994-11-06 06:00:00,1994,AL111994,0.5625,False
34837,75.0,980.0,HU,32.6,-57.0,1994-11-06 12:00:00,1994,AL111994,0.5625,False
34838,65.0,982.0,HU,33.0,-56.9,1994-11-06 18:00:00,1994,AL111994,0.42250000000000004,False
34839,65.0,982.0,HU,33.3,-56.5,1994-11-07 00:00:00,1994,AL111994,0.42250000000000004,False
34840,70.0,981.0,HU,33.7,-56.0,1994-11-07 06:00:00,1994,AL111994,0.49000000000000005,False
34841,80.0,975.0,HU,34.4,-54.8,1994-11-07 12:00:00,1994,AL111994,0.64,False
34842,90.0,972.0,HU,35.4,-53.1,1994-11-07 18:00:00,1994,AL111994,0.81,False
34843,95.0,972.0,HU,37.0,-49.9,1994-11-08 00:00:00,1994,AL111994,0.9025000000000002,False
34844,95.0,974.0,HU,39.2,-45.5,1994-11-08 06:00:00,1994,AL111994,0.9025000000000002,False
34845,85.0,977.0,HU,41.8,-40.7,1994-11-08 12:00:00,1994,AL111994,0.7225,False
34846,75.0,982.0,HU,44.2,-36.2,1994-11-08 18:00:00,1994,AL111994,0.5625,False
34847,25.0,1009.0,TD,11.9,-82.3,1994-11-08 12:00:00,1994,AL121994,0.0,False
34848,25.0,1008.0,TD,12.0,-82.5,1994-11-08 18:00:00,1994,AL121994,0.0,False
34849,30.0,1007.0,TD,12.3,-82.8,1994-11-09 00:00:00,1994,AL121994,0.0,False
34850,30.0,1007.0,TD,12.5,-83.0,1994-11-09 06:00:00,1994,AL121994,0.0,False
34851,30.0,1007.0,TD,12.8,-83.2,1994-11-09 12:00:00,1994,AL121994,0.0,False
34852,30.0,1007.0,TD,13.2,-83.4,1994-11-09 18:00:00,1994,AL121994,0.0,False
34853,30.0,1007.0,TD,13.6,-83.4,1994-11-10 00:00:00,1994,AL121994,0.0,False
34854,30.0,1008.0,TD,14.0,-83.4,1994-11-10 06:00:00,1994,AL121994,0.0,False
34855,30.0,1008.0,TD,14.3,-83.2,1994-11-10 12:00:00,1994,AL121994,0.0,False
34856,35.0,1006.0,TS,14.6,-82.7,1994-11-10 18:00:00,1994,AL121994,0.12250000000000001,False
34857,35.0,1006.0,TS,15.1,-82.4,1994-11-11 00:00:00,1994,AL121994,0.12250000000000001,False
34858,35.0,1003.0,TS,15.7,-82.3,1994-11-11 06:00:00,1994,AL121994,0.12250000000000001,False
34859,35.0,1005.0,TS,16.3,-82.2,1994-11-11 12:00:00,1994,AL121994,0.12250000000000001,False
34860,35.0,1004.0,TS,16.9,-81.5,1994-11-11 18:00:00,1994,AL121994,0.12250000000000001,False
34861,40.0,1000.0,TS,17.2,-80.8,1994-11-12 00:00:00,1994,AL121994,0.16,False
34862,40.0,999.0,TS,17.4,-80.2,1994-11-12 06:00:00,1994,AL121994,0.16,False
34863,40.0,999.0,TS,17.5,-79.8,1994-11-12 12:00:00,1994,AL121994,0.16,False
34864,35.0,999.0,TS,17.4,-79.2,1994-11-12 18:00:00,1994,AL121994,0.12250000000000001,False
34865,35.0,999.0,TS,17.6,-77.9,1994-11-13 00:00:00,1994,AL121994,0.12250000000000001,False
34866,35.0,1000.0,TS,17.9,-76.8,1994-11-13 03:00:00,1994,AL121994,0.12250000000000001,False
34867,40.0,1001.0,TS,18.3,-76.0,1994-11-13 06:00:00,1994,AL121994,0.16,False
34868,40.0,1000.0,TS,19.9,-75.0,1994-11-13 12:00:00,1994,AL121994,0.16,False
34869,40.0,1000.0,TS,20.0,-74.9,1994-11-13 13:00:00,1994,AL121994,0.16,False
34870,40.0,1001.0,TS,21.5,-75.4,1994-11-13 18:00:00,1994,AL121994,0.16,False
34871,40.0,999.0,TS,22.1,-76.3,1994-11-14 00:00:00,1994,AL121994,0.16,False
34872,45.0,998.0,TS,22.7,-77.5,1994-11-14 06:00:00,1994,AL121994,0.2025,False
34873,45.0,997.0,TS,23.2,-78.3,1994-11-14 12:00:00,1994,AL121994,0.2025,False
34874,45.0,998.0,TS,23.4,-79.1,1994-11-14 18:00:00,1994,AL121994,0.2025,False
34875,45.0,998.0,TS,23.6,-79.9,1994-11-15 00:00:00,1994,AL121994,0.2025,False
34876,45.0,999.0,TS,23.9,-80.8,1994-11-15 06:00:00,1994,AL121994,0.2025,False
34877,45.0,999.0,TS,24.5,-81.6,1994-11-15 12:00:00,1994,AL121994,0.2025,False
34878,45.0,999.0,TS,24.6,-81.7,1994-11-15 13:00:00,1994,AL121994,0.2025,True
34879,45.0,998.0,TS,24.9,-82.1,1994-11-15 18:00:00,1994,AL121994,0.2025,True
34880,45.0,998.0,TS,25.4,-82.5,1994-11-16 00:00:00,1994,AL121994,0.2025,True
34881,45.0,997.0,TS,25.7,-82.4,1994-11-16 06:00:00,1994,AL121994,0.2025,True
34882,45.0,995.0,TS,26.4,-82.0,1994-11-16 12:00:00,1994,AL121994,0.2025,True
34883,45.0,996.0,TS,26.5,-81.9,1994-11-16 13:00:00,1994,AL121994,0.2025,False
34884,45.0,995.0,TS,27.1,-81.4,1994-11-16 18:00:00,1994,AL121994,0.2025,False
34885,55.0,993.0,TS,28.0,-80.0,1994-11-17 00:00:00,1994,AL121994,0.3025,False
34886,55.0,989.0,TS,29.0,-78.5,1994-11-17 06:00:00,1994,AL121994,0.3025,False
34887,60.0,987.0,TS,30.0,-76.7,1994-11-17 12:00:00,1994,AL121994,0.36000000000000004,False
34888,65.0,981.0,HU,31.5,-74.8,1994-11-17 18:00:00,1994,AL121994,0.42250000000000004,False
34889,75.0,980.0,HU,33.1,-74.2,1994-11-18 00:00:00,1994,AL121994,0.5625,False
34890,70.0,981.0,HU,33.5,-74.7,1994-11-18 06:00:00,1994,AL121994,0.49000000000000005,False
34891,70.0,984.0,HU,33.7,-75.7,1994-11-18 12:00:00,1994,AL121994,0.49000000000000005,False
34892,60.0,986.0,TS,33.2,-75.9,1994-11-18 18:00:00,1994,AL121994,0.36000000000000004,False
34893,50.0,992.0,TS,32.5,-75.5,1994-11-19 00:00:00,1994,AL121994,0.25,False
34894,45.0,996.0,TS,31.6,-75.0,1994-11-19 06:00:00,1994,AL121994,0.2025,False
34895,40.0,1000.0,TS,31.1,-74.8,1994-11-19 12:00:00,1994,AL121994,0.16,False
34896,35.0,1005.0,TS,30.4,-75.0,1994-11-19 18:00:00,1994,AL121994,0.12250000000000001,False
34897,35.0,1007.0,TS,29.8,-75.3,1994-11-20 00:00:00,1994,AL121994,0.12250000000000001,False
34898,30.0,1008.0,TD,28.9,-76.2,1994-11-20 06:00:00,1994,AL121994,0.0,False
34899,30.0,1009.0,TD,28.4,-77.2,1994-11-20 12:00:00,1994,AL121994,0.0,False
34900,25.0,1009.0,TD,28.2,-78.6,1994-11-20 18:00:00,1994,AL121994,0.0,False
34901,25.0,1010.0,TD,28.2,-79.8,1994-11-21 00:00:00,1994,AL121994,0.0,False
34902,25.0,1011.0,TD,28.5,-80.6,1994-11-21 03:00:00,1994,AL121994,0.0,False
34903,20.0,1012.0,TD,29.2,-81.5,1994-11-21 06:00:00,1994,AL121994,0.0,False
34904,20.0,1013.0,TD,31.3,-81.8,1994-11-21 12:00:00,1994,AL121994,0.0,False
34905,20.0,1013.0,TD,34.1,-79.8,1994-11-21 18:00:00,1994,AL121994,0.0,False
34906,30.0,1005.0,TD,17.4,-84.3,1995-06-03 00:00:00,1995,AL011995,0.0,False
34907,30.0,1004.0,TD,18.3,-84.9,1995-06-03 06:00:00,1995,AL011995,0.0,False
34908,35.0,1003.0,TS,19.3,-85.7,1995-06-03 12:00:00,1995,AL011995,0.12250000000000001,False
34909,40.0,1001.0,TS,20.6,-85.8,1995-06-03 18:00:00,1995,AL011995,0.16,False
34910,50.0,997.0,TS,22.0,-86.0,1995-06-04 00:00:00,1995,AL011995,0.25,True
34911,60.0,995.0,TS,23.3,-86.3,1995-06-04 06:00:00,1995,AL011995,0.36000000000000004,True
34912,65.0,987.0,HU,24.7,-86.2,1995-06-04 12:00:00,1995,AL011995,0.42250000000000004,True
34913,65.0,988.0,HU,26.2,-86.2,1995-06-04 18:00:00,1995,AL011995,0.42250000000000004,True
34914,65.0,988.0,HU,27.6,-86.1,1995-06-05 00:00:00,1995,AL011995,0.42250000000000004,True
34915,60.0,990.0,TS,28.5,-85.6,1995-06-05 06:00:00,1995,AL011995,0.36000000000000004,True
34916,60.0,990.0,TS,29.6,-84.7,1995-06-05 12:00:00,1995,AL011995,0.36000000000000004,True
34917,60.0,991.0,TS,29.9,-84.4,1995-06-05 14:00:00,1995,AL011995,0.36000000000000004,False
34918,55.0,991.0,TS,30.1,-84.2,1995-06-05 15:00:00,1995,AL011995,0.3025,True
34919,45.0,993.0,TS,30.7,-83.8,1995-06-05 18:00:00,1995,AL011995,0.2025,False
34920,30.0,993.0,TD,31.8,-82.8,1995-06-06 00:00:00,1995,AL011995,0.0,False
34921,20.0,1019.0,TD,32.0,-72.0,1995-07-05 06:00:00,1995,AL021995,0.0,False
34922,20.0,1019.0,TD,32.0,-72.0,1995-07-05 12:00:00,1995,AL021995,0.0,False
34923,20.0,1018.0,TD,31.9,-72.0,1995-07-05 18:00:00,1995,AL021995,0.0,False
34924,25.0,1017.0,TD,31.8,-72.0,1995-07-06 00:00:00,1995,AL021995,0.0,False
34925,25.0,1016.0,TD,31.7,-71.9,1995-07-06 06:00:00,1995,AL021995,0.0,False
34926,30.0,1013.0,TD,31.5,-71.7,1995-07-06 12:00:00,1995,AL021995,0.0,False
34927,30.0,1011.0,TD,31.3,-71.6,1995-07-06 18:00:00,1995,AL021995,0.0,False
34928,30.0,1009.0,TD,31.3,-71.3,1995-07-07 00:00:00,1995,AL021995,0.0,False
34929,35.0,1007.0,TS,31.6,-71.0,1995-07-07 06:00:00,1995,AL021995,0.12250000000000001,False
34930,40.0,1004.0,TS,32.2,-70.6,1995-07-07 12:00:00,1995,AL021995,0.16,False
34931,60.0,1001.0,TS,33.2,-70.2,1995-07-07 18:00:00,1995,AL021995,0.36000000000000004,False
34932,60.0,998.0,TS,33.6,-69.9,1995-07-07 21:00:00,1995,AL021995,0.36000000000000004,False
34933,60.0,997.0,TS,34.0,-69.6,1995-07-08 00:00:00,1995,AL021995,0.36000000000000004,False
34934,55.0,997.0,TS,34.9,-68.9,1995-07-08 06:00:00,1995,AL021995,0.3025,False
34935,50.0,997.0,TS,35.9,-68.2,1995-07-08 12:00:00,1995,AL021995,0.25,False
34936,50.0,997.0,TS,37.2,-67.2,1995-07-08 18:00:00,1995,AL021995,0.25,False
34937,50.0,996.0,TS,38.7,-66.0,1995-07-09 00:00:00,1995,AL021995,0.25,False
34938,50.0,995.0,TS,40.5,-64.6,1995-07-09 06:00:00,1995,AL021995,0.25,False
34939,50.0,993.0,TS,42.3,-63.1,1995-07-09 12:00:00,1995,AL021995,0.25,False
34940,50.0,991.0,TS,44.3,-61.7,1995-07-09 18:00:00,1995,AL021995,0.25,False
34941,50.0,990.0,TS,45.3,-61.0,1995-07-09 21:30:00,1995,AL021995,0.25,False
34942,45.0,990.0,TS,45.6,-60.8,1995-07-09 22:00:00,1995,AL021995,0.2025,False
34943,45.0,990.0,TS,46.4,-60.5,1995-07-10 00:00:00,1995,AL021995,0.2025,False
34944,40.0,989.0,TS,48.5,-59.2,1995-07-10 06:00:00,1995,AL021995,0.16,False
34945,25.0,1012.0,TD,17.1,-54.9,1995-07-12 00:00:00,1995,AL031995,0.0,False
34946,25.0,1012.0,TD,17.5,-56.5,1995-07-12 06:00:00,1995,AL031995,0.0,False
34947,25.0,1012.0,TD,18.1,-58.3,1995-07-12 12:00:00,1995,AL031995,0.0,False
34948,30.0,1011.0,TD,18.7,-59.9,1995-07-12 18:00:00,1995,AL031995,0.0,False
34949,30.0,1011.0,TD,19.2,-61.0,1995-07-13 00:00:00,1995,AL031995,0.0,False
